2025-11-12 06:55:17,219 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:02:46,320 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:02:46,345 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:02:46,366 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:02:46,371 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:02:46,579 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:04:06,219 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:04:06,239 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:04:06,259 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:04:06,264 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:04:06,473 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:03:49,258 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:03:49,278 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:03:49,299 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:03:49,303 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:03:49,510 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:04:50,796 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 07:04:50,798 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 07:09:11,950 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 07:09:11,951 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 07:09:29,253 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 07:09:29,253 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 07:10:05,527 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: 0301_0; should_run: False
2025-11-12 07:10:05,527 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 07:10:53,027 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: 0301_0; should_run: True
2025-11-12 07:10:53,028 INFO:default_dpm.py:52:(MainThread)Route error to websocket: {"message": "App requires at least 1 sensor(s), but only 0 sensor(s) are connected. Please connect 1 more sensor(s) to proceed.", "log_type": "error", "source_type": "App", "source_index": 0, "log_count": 0}
2025-11-12 07:10:53,027 ERROR:default_dpm.py:52:(MainThread)App requires at least 1 sensor(s), but only 0 sensor(s) are connected. Please connect 1 more sensor(s) to proceed.
2025-11-12 07:10:53,028 INFO:default_dpm.py:53:(MainThread)App 0301_0 is not ready to start
2025-11-12 07:11:05,969 INFO:process.py:108:(MainThread)Receive app control request. app_version_id: ; should_run: False
2025-11-12 07:11:05,970 INFO:default_dpm.py:57:(MainThread)App 0301_0 is selected and stopped
2025-11-12 07:03:49,393 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:03:49,417 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:03:49,440 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:03:49,447 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:03:49,657 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:09:48,338 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:09:48,362 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:09:48,383 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:09:48,390 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:09:48,600 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:35:55,447 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:35:55,462 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:35:55,480 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:35:55,482 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:35:55,689 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 07:49:00,542 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 07:49:00,559 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 07:49:00,576 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 07:49:00,579 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 07:49:00,787 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:27:53,166 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:27:53,196 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:27:53,223 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-12 08:27:53,227 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-12 08:27:53,435 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-12 08:27:37,399 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-12 08:27:37,431 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-12 08:27:37,454 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
